title,url,is_daily_report,paragraph_index,paragraph
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,458,"New collective quantified goal (NCQG): COP 21 decided that, prior to 2025, the CMA shall set a NCQG from a floor of USD 100 billion per year, taking into account the needs and priorities of developing countries. CMA 3 set out the arrangements for work on setting a NCQG, including establishing an ad hoc work programme for 2022-2024, convening high-level ministerial dialogues and taking stock of progress, and providing further guidance on the ad hoc work programme from CMA 4, 5, and 6."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,459,"CMA 5 was invited to consider the annual report of the Co-Chairs of the ad hoc work programme (FCCC/PA/CMA/2023/11 and Add.1) and the summary of the deliberations at the high-level ministerial dialogue (FCCC/PA/CMA/2023/INF.1). Discussions took place on 1, 3, 5, 6, 8 and 9 December in a contact group and informal consultations co-facilitated by Gabriela Blatter (Switzerland) and Amena Yauvoli (Fiji). "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,460,"Delegates discussed whether to include a summary outlining preferences for the substance of the new goal or adopt a decision focused on the procedure to be followed during 2024. Among other issues, delegates debated preferences for the goal’s timeframes, transparency arrangements, and multi-layered structure. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,461,"Procedurally, they highlighted the need to ensure inclusivity, avoid micromanaging the ad hoc work programme Co-Chairs, and clarify the linkages between textual negotiations, technical expert dialogues (TEDs), and political engagement. Some called for high-level engagement in the form of a “true dialogue,” rather than a sequence of speeches. Several groups called for ensuring at least three meetings to advance work on text. Several groups called for the Co-Chairs to develop the 2024 workplan by February 2024. Many also emphasized the Co-Chairs should be given the flexibility to decide on the timing for tabling text and in what form, noting this worked well in the Transitional Committee on the loss and damage fund, but underscoring the mandate is not to develop a draft decision. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,462,"Final Outcome: In its decision (FCCC/PA/CMA/2023/L.10), the CMA, inter alia:"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,463,decides on the continuation of the current Co-Chairs of the ad hoc work programme in 2024;
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,464,"decides to conduct at least three TEDs in 2024, with one dialogue to take place in advance of SB 60 (June 2024), one in conjunction with those sessions, and one well before CMA 6, and two of the dialogues to be organized in separate regions;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,465,"decides to conduct at least three meetings under the ad hoc work programme in 2024, back-to-back with the TEDs, to enable parties to engage in developing the substantive framework for a draft negotiating text;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,466,"requests the ad hoc work programme Co-Chairs to develop and make available, as soon as possible and no later than March 2024, a workplan for 2024;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,467,decides to convene the 2024 high-level ministerial dialogue on the NCQG well before CMA 6 with a view to providing guidance for the deliberations on setting the goal at that session; and
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,468,"confirms the deliberations on the scale and elements of the NCQG will take into consideration the need to support implementation of current NDCs and NAPs and adaptation communications, increase and accelerate ambition, and reflect developing countries’ evolving needs, and the need for enhanced provision and mobilization of climate finance from a wide variety of sources, instruments, and channels."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,469,Just Transition and Response Measures
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,470,"Work Programme on Just Transition Pathways: Discussions on this item aimed to operationalize the work programme. Negotiations were conducted under the SBs and the CMA in various formats, with informal consultations under the SBs co-facilitated by Selam Abeb (Ethiopia) and Luisa Roelke (Germany), and informal consultations under the CMA co-facilitated by Marianne Karlsen (Norway) and Simon Cardy (South Africa)."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,471,"Informal consultation convened on, among other days, 1, 3, 4, 5, 6, and 9 December. Additionally, the first high-level ministerial roundtable on this matter convened on 3 December. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,472,"Key issues of debate during informal consultations were scope, timeline, institutional arrangements, modalities, and outputs of the work programme. Additionally, parties had a heated debate on general aspects: whether to include a reference to equity and CBDR-RC, reference to human and labor rights, gender, and inclusivity, as well as citing international cooperation and inappropriateness of unilateral measures. On the objective, parties discussed referencing the 1.5°C goal and Article 3.5 of the Convention (promotion of a supportive and open international economic system) in the preamble. Several developing country groups emphasized the need for overall framing related to sustainable development and poverty eradication."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,473,"On scope, parties debated the definition of just transition and if there is one or multiple transitions, as well as whether the main focus should be on labor force. Many stressed the work programme should not be an excuse to delay the energy transition. Delegates also looked at balance between national and international aspects. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,474,"On the timeline, developed countries were more inclined towards a two- or three-year programme to inform the next GST, potentially with the opportunity to renew, and developing countries pointed out that the mandate does not provide for such limitations, hence the work programme should be permanent and indefinite. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,475,"Many ideas for modalities and institutional arrangements were suggested, including workshops and technical papers. Many parties also voiced support for institutionalizing the work programme under the SBs as a contact group."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,476,"In its closing plenary on 13 December, the CMA adopted a decision. President Al Jaber proposed calling the work programme the “UAE Just Transition Work Programme.”"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,477,"Final Outcome: In its decision (FCCC/PA/CMA/2023/L.14), the CMA, inter alia: decides that the work programme shall include the following elements:"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,478,just transition pathways to achieving the objective; 
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,479,"just and equitable transition, which encompasses pathways that include energy, socio-economic, workforce and other dimensions, all of which must be based on nationally defined development priorities and include social protection so as to mitigate potential impacts associated with the transition;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,480,"opportunities, challenges and barriers relating to sustainable development and poverty eradication as part of transitions globally to low emissions and climate resilience, taking into account nationally defined development priorities; "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,481,approaches to enhancing adaptation and climate resilience at the national and international level; 
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,482,"just transition of the workforce and the creation of decent work and quality jobs in accordance with nationally defined development priorities, including through social dialogue, social protection and the recognition of labor rights; "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,483,inclusive and participatory approaches to just transitions that leave no one behind; and 
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,484,international cooperation as an enabler of just transition pathways towards achieving the goals of the Paris Agreement.
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,485,The CMA further decides that:
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,486,"the implementation of the work programme shall start immediately after CMA 5 with a view to the work programme informing the second GST and other relevant processes, including the annual high-level ministerial roundtable on just transition, and agrees to review the effectiveness and efficiency of the work programme and consider its continuation at the CMA 8 (November 2026);"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,487,"the work programme shall be implemented under the guidance of the SBs through a joint contact group to be convened at each of their sessions, starting at SB 60, with a view to recommending a draft decision to the CMA for adoption at each of its sessions; and"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,488,"at least two dialogues shall be held each year as part of the work programme, with one to be held prior to the first regular sessions of SBs, starting with SB 60 (June 2024), and one prior to the second regular sessions of the SBs, starting with SB 61 (November 2024), and that such dialogues should be conducted in hybrid format to allow both in-person and virtual participation."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,489,The CMA also:
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,490,"invites parties, observers and other non-party stakeholders to submit views on work to be undertaken under, as well as possible topics for the dialogues under, the work programme by 15 February each year beginning in 2024;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,491,"requests that SB Chairs, taking into consideration the submissions referred to above, decide on and communicate, no later than eight weeks before each dialogue in advance of the respective regular sessions of the SBs, the topics to be discussed at each dialogue to be held in that year;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,492,"invites parties and others to submit views on opportunities, best practices, actionable solutions, challenges, and barriers relevant to the topics of the dialogues referred to above no later than four weeks before each dialogue;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,493,"requests the SB Chairs to prepare in a timely manner, with the assistance of the Secretariat, an annual summary report on the dialogues referred to above;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,494,"requests the Secretariat to prepare a report summarizing information on the activities under the work programme with a view to that report informing the second GST, including its technical dialogue; and"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,495,requests that the actions of the Secretariat called for in this decision be undertaken subject to the availability of financial resources.
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,496,"Report of the Forum on the Impact of the Implementation of Response Measures under the Convention, Kyoto Protocol, and Paris Agreement: Discussions on this item aimed at concluding the midterm review of the workplan of the forum on the impact of the implementation of response measures and its Katowice Committee on the Impacts of the Implementation of Response Measures (KCI), and reviewing the functions, work programme, and modalities of the forum and the KCI. Negotiations were conducted under the SBs and later COP/CMP/CMA in various formats, with informal consultations under the SBs co-facilitated by Peter Govindasamy (Singapore) and Catherine Goldberg (US), and informal consultations under the COP/CMP/CMA co-facilitated by Andrei Marcu (Honduras) and Georg Børsting (Norway). Informal consultations were convened on, among other days, on 3, 4, 5, 6, 8, 9, and 10 December. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,497,"Key issues of debate under the mid-term review included activities to be included in the workplan as a result of the review. The main disagreement related to two proposed activities: regional case studies, and building awareness about the positive and negative impacts associated with subsidizing the electric vehicle (EV) industry. On case studies, some parties were concerned about lack of time given to the preparation of three case studies already in the KCI’s pipeline, and others were keen on adding a case study for each UN region. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,498,"On the impacts of subsidizing the EV industry, many parties suggested expanding the scope to the low-emission transportation industry or sector. Two developing countries proposed, in the spirit of compromise and to balance the list, to add an activity on studying the impacts of unilateral and cross-border measures, with one specifying it should be about carbon pricing."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,499,"On functions review, developed country parties supported keeping existing functions, noting the agreement on effectiveness of the forum and the KCI. Developing countries noted that they want to make the forum and the KCI “even better,” and called for significant expansion of the functions, including related to capacity building and the GST, expanding regional engagement of the KCI through permanent dialogues.  "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,500,"Similar debate arose on the review of the work programme: several developed country parties supported retaining the existing work programme, with one developed country party stressing that if the work programme is to be amended, it should include only one or two additional elements, including the co-benefits of climate actions and the lack of implementation of response measures. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,501,"On modalities, parties generally expressed support for the current modalities, with some disagreement regarding the KCI’s terms of reference, in particular on increasing the length and frequency of its meetings and expanding its membership. Developing countries called for increased duration and frequency of KCI meetings, which was opposed by developed countries. On membership, developed countries were keen on including additional members from each observer constituency group, which was opposed by some developing countries. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,502,"Overarching concern was whether the forum and the KCI focus only on the negative, or on both negative and positive impacts of response measures. Parties also had a heated debate on including a reference to unilateral measures, whether as an activity for existing workplan under mid-term review, an area for the work programme under forum and KCI review, or a reference to Article 3.5 of the Convention (on the promotion of a supportive and open international economic system without discrimination, including unilateral measures) in the preamble.   "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,503,"In plenary on 13 December, the COP, CMP, and CMA adopted a joint decision."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,504,"Final Outcome: In their joint decision (FCCC/CP/2023/L.14-FCCC/KP/CMP/L.6-FCCC/PA/CMA/2023/L.19), the COP, CMP, and CMA, inter alia: "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,505,"adopt the updated functions, work programme and modalities of the forum and its KCI, contained in Annex I;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,506,"request the SBs to review the functions, work programme, and modalities of the forum and its KCI every five years, starting at SB 69 (2028);"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,507,"decide the forum shall develop and recommend a five-year workplan in line with its functions, work programme and modalities, taking into account relevant policy issues of concern to parties, for consideration and adoption by SB 61 (November 2024);"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,508,"request the KCI to propose updates to its rules of procedure for the forum to consider and make recommendations to the SBs, with the SBs providing recommendations for consideration and adoption by COP 29/CMP 19/CMA 6 (November 2024);"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,509,"request the forum and its KCI, with support from the Secretariat, to implement the recommendations contained in the decision, as applicable, and report on progress made in its annual report;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,510,"request the Secretariat to organize a two-day global dialogue on the impacts of the implementation of response measures in conjunction with intersessional meetings of the KCI in 2024 and 2025, in collaboration with relevant organizations and stakeholders and acknowledging the work that has been carried out by the KCI, noting that such dialogues will be conducted in hybrid format to allow both in-person and virtual participation, and notes that the forum, at SB 63 (November 2025), will consider further dialogues, as appropriate;"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,511,request the Secretariat to prepare a summary report capturing the discussions held at each of the global dialogues referred to above;
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,512,"invite parties, observers and non-party stakeholders to submit their views on possible topics for the global dialogues in 2024 and 2025 by 15 July in each of those years; and"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,513,"request the SB Chairs, taking into consideration the submissions referred to above, decide on and communicate, no later than four weeks in advance of the global dialogues in 2024 and 2025, the topics to be discussed at each dialogue to be held in that year."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,514,"The decision contains two annexes: one with expanded list of functions, areas of work, and amended modalities (including increased duration of one of the biannual meetings, now to be held intersessionally), and one with activities arising from the outcomes of the midterm review of the workplan (including developing regional case-studies and build awareness about the positive and negative impacts associated with low and zero emission transport technologies)."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,515,Reporting under the Convention
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,516,"Greenhouse Gas Data Interface: Under the Convention’s and Kyoto Protocol’s reporting requirements, parties submit GHG inventories. The GHG data interface is an online tool to facilitate access, searching, and sorting the information provided by parties. Following informal consultations co-facilitated by Daniela Romano (Italy) and Thiago Mendes (Brazil), the SBSTA adopted conclusions."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,517,"SBSTA Conclusions: In their conclusions (FCCC/SBSTA/ 2023/L.8), the SBSTA:"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,518,reaffirms the importance of making GHG information easily accessible on the UNFCCC website;
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,519,notes with appreciation the Secretariat’s implementation of the necessary technical changes to the GHG interface as requested at SBSTA 38; and
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,520,agrees to continue consideration of this matter at SBSTA 60 subject to the availability of the tools for reporting under the enhanced transparency framework under the Paris Agreement.
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,521,"Annex-I Reporting: Status of submission and review of national communications and biennial reports: The SBI took up this item on 30 November, considering the report on the status of submissions and review of national communications and biennial reports (FCCC/SBI/2023/INF.8). "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,522,"Informal consultations were co-facilitated by Toby Hedger (US) and Tian Wang (China). During the informal consultations, parties considered, but could not agree on whether to note the delay in submitting reports. They also could not agree on the messages from the synthesis report on biennial reports, including whether nearly all Annex I countries met their 2020 emissions reductions targets; whether emissions decreased by 17.3% without land use, land-use change, and forestry; or whether the projected levels of emissions in the reports under the “with measures” scenario does not show any projected decrease between 2020 and 2030."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,523,"In the SBI plenary, parties agreed the item will be included in the provisional agenda for the next session, in accordance with rules 10(c) and 16 of the draft rules of procedure."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,524,"Compilations and syntheses of biennial reports: The SBI first considered this issue, and the reports of the Secretariat (FCCC/SBI/2023/INF.7 and Add.1) on 30 November. Informal consultations were co-facilitated by Toby Hedger (US) and Tian Wang (China). During these consultations, parties engaged in the same debate as under the review of biennial reports."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,525,"In the SBI plenary, parties agreed that the item will be included in the provisional agenda for the next session, in accordance with rules 10(c) and 16 of the draft rules of procedure."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,526,"Report on national GHG inventory data: The SBI took up this item on 30 November, including the Secretariat’s report on national GHG inventories 1990-2021 (FCCC/SBI/2023/15). Informal consultations were co-facilitated by Toby Hedger (US) and Tian Wang (China). During these consultations, parties engaged in the same debate as under the review of biennial reports. In the SBI plenary, parties agreed that the item will be included in the provisional agenda for the next session, in accordance with rules 10(c) and 16 of the draft rules of procedure."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,527,"Annual reports on technical reviews: Technical review of information reported in biennial reports and national communications: The SBSTA took up this item on 30 November, including the Secretariat’s report (FCCC/SBSTA/2023/INF.4)."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,528,"Informal consultations were co-facilitated by Ole-Kenneth Nielsen (Denmark) and Marcelo Rocha (Brazil). Countries heard a presentation from the Secretariat on the composition of review teams and their experiences, including reasons for not participating."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,529,"The SBSTA agreed that this item will be included in the provisional agenda for the next session, in accordance with rules 10(c) and 16 of the draft rules of procedure."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,530,"Technical review of GHG inventories: The SBSTA took up this item on 30 November, including the Secretariat’s report (FCCC/SBSTA/2023/INF.6). Informal consultations convened, co-facilitated by Ole-Kenneth Nielsen (Denmark) and Marcelo Rocha (Brazil). The Secretariat presented on the composition of review teams and their experiences, including reasons for not participating."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,531,"The SBSTA agreed that this item will be included in the provisional agenda for the next session, in accordance with rules 10(c) and 16 of the draft rules of procedure."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,532,"Technical review of GHG inventories and other information reported: The SBSTA took up this item on 30 November, including the Secretariat’s report (FCCC/SBSTA/2023/INF.7)."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,533,"Informal consultations convened, co-facilitated by Ole-Kenneth Nielsen (Denmark) and Marcelo Rocha (Brazil). Countries heard a presentation from the Secretariat on the composition of review teams and their experiences, including reasons for not participating."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,534,"The SBSTA agreed that this item will be included in the provisional agenda for the next session, in accordance with rules 10(c) and 16 of the draft rules of procedure."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,535,Reporting From Non-Annex I Parties: Information contained in national communications: This item is held in abeyance.
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,536,"Provision of financial and technical support: This item considers the draft text prepared at SB 58, with the view to facilitating the submission of the final biennial update reports (BURs). In informal consultations, co-facilitated by Sandra Motshwanedi (South Africa) and Julia Gardner (Australia) on 6 December, parties could not reach consensus on the substance of the draft decision and agreed to bracket the entire text."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,537,"Final Outcome: The SBI adopted procedural conclusions (FCCC/SBI/2023/L.22) in which it agrees to continue consideration of the matter at SBI 60, taking into account the draft text prepared by the Co-Facilitators at SBI 59."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,538,"Report of the Consultative Group of Experts (CGE): The CGE assists developing countries in completing their national reports. Discussions on this item took place in informal consultations under the SBI, co-facilitated by Mausami Desai (US) and Xiang Gao (China). On 1 December, parties considered the CGE’s 2023 report (FCCC/SBI/2023/20) and suggested separating metrics on submissions of BTRs from submissions of national communications and BURs. Parties provided guidance on their 2024 work, which included providing support for developing countries in preparing BTRs, including capacity building and addressing imbalances and gaps."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,539,"Final Outcome: In its conclusions (FCCC/SBI/2023/L.15), the SBI requests the CGE to, inter alia:"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,540,consider focusing on providing technical support and advice for the implementation of the ETF in developing and implementing its workplan for 2024;
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,541,give special consideration to LDCs and SIDS;
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,542,assist developing countries in maintaining and enhancing appropriate institutional arrangements and national capacities for the implementation of the ETF; 
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,543,promote gender and geographical balance among experts and in the training programme of experts; 
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,544,"compile relevant lessons learned and best practices and the challenges, constraints and needs of developing countries in relation to the process of preparing national communications, BURs and BTRs; and"
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,545,address the needs of developing countries to use the reporting tools.
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,546,"Summary reports on the technical analysis of biennial update reports of non-Annex I parties: This item focused on the technical analysis covering countries’ BURs in 2023. In its closing plenary on 6 December, the SBI adopted procedural conclusions (FCCC/SBI/2023/L.16), which considered the published summary reports on the technical analysis of parties’ BURs and took note of the technical analysis summary reports and their information."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,547,Reporting under the Kyoto Protocol
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,548,"National communications: This item was considered in informal consultations under the SBI, co-facilitated by Toby Hedger (US) and Tian Wang (China), based on a document prepared on the submission and review of the latest national communications from Annex I parties received by the Secretariat (FCCC/SBI/2023/INF.8). In its closing plenary on 13 December, the CMP noted the SBI could not conclude its work on this matter, which will be included on the provisional agenda for SBI 60 in accordance with draft rules 10(c) and 16."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,549,"Annual compilation and accounting report for the second commitment period for Annex B parties: During the opening plenary of the CMP on 30 November, the CMP took note of the 2023 report (FCCC/KP/CMP/2023/4 and Add.1). President Al Jaber noted this will conclude the consideration of this agenda item, as this is the last annual compilation for the second commitment period."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,550,Reporting under the Paris Agreement
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,551,"Provision of financial and technical support to developing countries: Discussions on this item focus on addressing the challenges faced by developing countries in implementing the ETF. The SBI discussed the item in informal consultations co-facilitated by Sandra Motshwanedi (South Africa) and Julia Gardiner (Australia) on 1, 2, 4, and 6 December."
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,552,"In informal consultations, many developing countries stressed the lack of capacity to complete the BTRs and the need for targeted capacity building. A number of developing countries and country groups supported the proposal to include specific activities designed to improve the Secretariat’s support. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,553,"Some developed countries challenged the request to increase GEF funding for BTR preparation, noting the need for GEF negotiations. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,554,"In its procedural conclusions (FCCC/SBI/2023/L.21), the SBI agreed to forward the matter to the CMA for further guidance. "
"Summary report, 30 November – 13 December 2023",https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-summary,False,555,"On 8 December, parties expressed diverging views on references to disbursement requests under the capacity-building initiative for transparency and on the request to increase GEF’s funding support for BTR preparation. In informal consultations on 9 December, parties agreed on the draft decision text."
